1.213700000000000000e+04;2.698300000000000000e+04;2.300900000000000000e+04;7.554500000000000000e+04;8.121800000000000000e+04;1.907300000000000000e+05;7.833300000000000000e+04;4.927200000000000000e+04;1.796830000000000000e+05;6.952200000000000000e+04
1.012000000000000000e+04;2.300700000000000000e+04;1.817800000000000000e+04;6.613500000000000000e+04;6.874700000000000000e+04;1.851810000000000000e+05;7.021000000000000000e+04;4.698900000000000000e+04;2.382470000000000000e+05;5.961800000000000000e+04
8.112000000000000000e+03;1.924100000000000000e+04;1.473600000000000000e+04;5.771200000000000000e+04;6.528300000000000000e+04;1.700070000000000000e+05;5.898600000000000000e+04;4.127400000000000000e+04;2.849320000000000000e+05;6.614900000000000000e+04
1.089200000000000000e+04;2.509900000000000000e+04;1.892500000000000000e+04;7.060100000000000000e+04;7.374200000000000000e+04;1.848890000000000000e+05;7.730100000000000000e+04;5.172700000000000000e+04;2.082550000000000000e+05;6.500100000000000000e+04
1.108000000000000000e+04;2.450200000000000000e+04;1.989800000000000000e+04;7.189300000000000000e+04;7.991400000000000000e+04;1.877410000000000000e+05;7.278400000000000000e+04;4.715800000000000000e+04;2.071550000000000000e+05;6.430700000000000000e+04
1.445100000000000000e+04;3.088500000000000000e+04;2.752600000000000000e+04;8.100400000000000000e+04;9.590200000000000000e+04;1.866450000000000000e+05;8.148200000000000000e+04;5.246600000000000000e+04;1.362720000000000000e+05;7.979900000000000000e+04
1.009700000000000000e+04;2.359600000000000000e+04;1.801300000000000000e+04;7.017800000000000000e+04;7.225500000000000000e+04;1.897300000000000000e+05;7.473600000000000000e+04;4.845100000000000000e+04;2.188870000000000000e+05;6.048900000000000000e+04
1.149200000000000000e+04;2.514800000000000000e+04;2.175600000000000000e+04;7.675000000000000000e+04;9.354000000000000000e+04;1.881010000000000000e+05;7.559400000000000000e+04;4.770500000000000000e+04;1.837900000000000000e+05;6.255600000000000000e+04
7.578000000000000000e+03;1.975200000000000000e+04;1.335300000000000000e+04;5.442000000000000000e+04;5.598100000000000000e+04;1.701460000000000000e+05;5.786600000000000000e+04;4.169200000000000000e+04;2.872030000000000000e+05;7.844100000000000000e+04
1.334500000000000000e+04;2.733200000000000000e+04;2.477900000000000000e+04;7.784100000000000000e+04;1.013780000000000000e+05;1.803550000000000000e+05;7.472900000000000000e+04;4.836700000000000000e+04;1.655900000000000000e+05;7.271600000000000000e+04
5.467000000000000000e+03;1.686500000000000000e+04;8.736000000000000000e+03;4.808400000000000000e+04;3.598200000000000000e+04;1.740530000000000000e+05;5.694300000000000000e+04;4.159900000000000000e+04;3.347670000000000000e+05;6.393600000000000000e+04
1.060700000000000000e+04;2.338800000000000000e+04;2.015100000000000000e+04;6.898700000000000000e+04;8.776700000000000000e+04;1.730710000000000000e+05;6.365600000000000000e+04;4.366600000000000000e+04;2.115870000000000000e+05;8.355200000000000000e+04
1.821100000000000000e+04;3.407900000000000000e+04;3.268800000000000000e+04;8.227800000000000000e+04;1.117550000000000000e+05;1.675240000000000000e+05;7.640700000000000000e+04;5.053100000000000000e+04;1.324190000000000000e+05;8.054000000000000000e+04
6.966000000000000000e+03;1.883300000000000000e+04;1.386700000000000000e+04;6.088200000000000000e+04;8.159000000000000000e+04;1.783330000000000000e+05;5.895900000000000000e+04;4.099100000000000000e+04;2.484070000000000000e+05;7.760400000000000000e+04
1.089000000000000000e+03;5.212000000000000000e+03;3.918000000000000000e+03;3.479800000000000000e+04;6.263000000000000000e+04;1.383500000000000000e+05;2.477700000000000000e+04;1.404300000000000000e+04;4.558910000000000000e+05;4.572400000000000000e+04
3.612000000000000000e+03;1.159600000000000000e+04;5.570000000000000000e+03;3.608100000000000000e+04;2.421800000000000000e+04;1.520160000000000000e+05;4.367400000000000000e+04;3.306800000000000000e+04;4.162020000000000000e+05;6.039500000000000000e+04
7.997000000000000000e+03;1.993300000000000000e+04;1.706900000000000000e+04;7.455100000000000000e+04;9.367000000000000000e+04;1.987030000000000000e+05;6.921200000000000000e+04;4.219400000000000000e+04;2.126170000000000000e+05;5.048600000000000000e+04
1.616700000000000000e+04;3.188600000000000000e+04;2.869900000000000000e+04;7.834600000000000000e+04;1.017840000000000000e+05;1.643010000000000000e+05;7.494600000000000000e+04;5.074000000000000000e+04;1.447970000000000000e+05;9.476600000000000000e+04
1.317600000000000000e+04;2.796500000000000000e+04;2.398700000000000000e+04;7.540500000000000000e+04;8.551400000000000000e+04;1.895620000000000000e+05;7.731400000000000000e+04;5.009300000000000000e+04;1.721550000000000000e+05;7.126100000000000000e+04
1.131100000000000000e+04;2.636000000000000000e+04;2.139000000000000000e+04;7.596100000000000000e+04;7.842600000000000000e+04;1.983200000000000000e+05;8.178500000000000000e+04;5.140900000000000000e+04;1.719560000000000000e+05;6.951400000000000000e+04
1.159700000000000000e+04;2.586800000000000000e+04;1.943200000000000000e+04;6.864500000000000000e+04;7.507300000000000000e+04;1.896390000000000000e+05;7.672500000000000000e+04;5.202100000000000000e+04;1.989210000000000000e+05;6.851100000000000000e+04
1.683700000000000000e+04;3.228400000000000000e+04;3.045500000000000000e+04;8.242800000000000000e+04;1.148460000000000000e+05;1.680900000000000000e+05;7.432100000000000000e+04;5.054700000000000000e+04;1.266090000000000000e+05;9.001500000000000000e+04
1.623200000000000000e+04;3.279400000000000000e+04;2.824600000000000000e+04;7.656700000000000000e+04;8.247800000000000000e+04;1.711100000000000000e+05;8.142400000000000000e+04;5.676400000000000000e+04;1.536240000000000000e+05;8.719300000000000000e+04
1.146900000000000000e+04;2.709800000000000000e+04;2.160400000000000000e+04;7.228900000000000000e+04;7.529700000000000000e+04;1.901890000000000000e+05;7.757100000000000000e+04;5.097100000000000000e+04;1.890750000000000000e+05;7.086900000000000000e+04
6.872000000000000000e+03;1.941300000000000000e+04;1.309100000000000000e+04;6.718800000000000000e+04;5.532600000000000000e+04;2.028870000000000000e+05;7.444000000000000000e+04;4.617700000000000000e+04;2.486270000000000000e+05;5.241100000000000000e+04
8.684000000000000000e+03;2.093100000000000000e+04;1.584200000000000000e+04;6.116500000000000000e+04;7.628400000000000000e+04;1.715660000000000000e+05;6.011000000000000000e+04;4.165200000000000000e+04;2.617360000000000000e+05;6.846200000000000000e+04
1.685100000000000000e+04;3.255500000000000000e+04;3.003300000000000000e+04;8.045700000000000000e+04;9.729800000000000000e+04;1.739900000000000000e+05;8.010500000000000000e+04;5.379000000000000000e+04;1.402470000000000000e+05;8.110600000000000000e+04
8.509000000000000000e+03;2.189400000000000000e+04;1.694800000000000000e+04;7.100200000000000000e+04;7.326400000000000000e+04;2.047200000000000000e+05;7.298900000000000000e+04;4.455000000000000000e+04;2.117060000000000000e+05;6.085000000000000000e+04
1.776100000000000000e+04;3.401700000000000000e+04;3.255600000000000000e+04;8.424000000000000000e+04;1.141790000000000000e+05;1.693640000000000000e+05;7.752600000000000000e+04;5.170400000000000000e+04;1.207120000000000000e+05;8.437300000000000000e+04
7.353000000000000000e+03;1.913700000000000000e+04;1.281800000000000000e+04;5.413200000000000000e+04;5.347100000000000000e+04;1.695750000000000000e+05;5.832300000000000000e+04;4.136500000000000000e+04;2.979470000000000000e+05;7.231100000000000000e+04
1.222900000000000000e+04;2.609700000000000000e+04;2.148800000000000000e+04;7.267500000000000000e+04;8.186000000000000000e+04;1.822250000000000000e+05;7.516700000000000000e+04;5.065600000000000000e+04;1.968800000000000000e+05;6.715500000000000000e+04
1.194900000000000000e+04;2.711200000000000000e+04;2.283400000000000000e+04;7.493200000000000000e+04;8.596000000000000000e+04;1.924040000000000000e+05;7.719200000000000000e+04;4.972600000000000000e+04;1.751610000000000000e+05;6.916200000000000000e+04
1.002700000000000000e+04;2.383500000000000000e+04;1.801000000000000000e+04;6.828000000000000000e+04;7.598500000000000000e+04;1.905290000000000000e+05;7.358500000000000000e+04;4.897400000000000000e+04;2.166790000000000000e+05;6.052800000000000000e+04
9.881000000000000000e+03;2.353500000000000000e+04;1.901200000000000000e+04;7.554400000000000000e+04;8.511800000000000000e+04;1.941960000000000000e+05;7.625800000000000000e+04;4.766600000000000000e+04;1.944850000000000000e+05;6.073700000000000000e+04
1.544700000000000000e+04;3.103500000000000000e+04;2.784200000000000000e+04;7.963600000000000000e+04;1.057570000000000000e+05;1.697530000000000000e+05;7.469700000000000000e+04;5.046100000000000000e+04;1.517880000000000000e+05;8.001600000000000000e+04
1.005500000000000000e+04;2.333400000000000000e+04;1.796800000000000000e+04;6.996300000000000000e+04;7.636200000000000000e+04;1.931370000000000000e+05;7.395900000000000000e+04;4.791800000000000000e+04;2.141450000000000000e+05;5.959100000000000000e+04
1.371500000000000000e+04;2.890400000000000000e+04;2.403000000000000000e+04;7.236200000000000000e+04;7.039500000000000000e+04;1.788790000000000000e+05;8.067100000000000000e+04;5.552800000000000000e+04;1.853180000000000000e+05;7.663000000000000000e+04
7.422000000000000000e+03;1.915200000000000000e+04;1.311900000000000000e+04;5.735500000000000000e+04;5.271000000000000000e+04;1.804180000000000000e+05;6.373300000000000000e+04;4.478600000000000000e+04;2.664030000000000000e+05;8.133400000000000000e+04
1.201100000000000000e+04;2.558000000000000000e+04;2.178700000000000000e+04;7.502100000000000000e+04;8.865900000000000000e+04;1.895460000000000000e+05;7.550200000000000000e+04;4.803500000000000000e+04;1.859550000000000000e+05;6.433600000000000000e+04
1.649400000000000000e+04;3.214400000000000000e+04;3.271300000000000000e+04;8.641300000000000000e+04;1.077850000000000000e+05;1.710170000000000000e+05;7.828300000000000000e+04;5.001000000000000000e+04;1.334870000000000000e+05;7.808600000000000000e+04
1.569600000000000000e+04;3.066000000000000000e+04;2.887900000000000000e+04;8.068300000000000000e+04;9.645800000000000000e+04;1.763470000000000000e+05;7.655900000000000000e+04;4.924500000000000000e+04;1.576240000000000000e+05;7.428100000000000000e+04
1.352600000000000000e+04;2.881500000000000000e+04;2.643200000000000000e+04;8.124500000000000000e+04;1.001450000000000000e+05;1.842270000000000000e+05;7.624300000000000000e+04;4.775900000000000000e+04;1.567460000000000000e+05;7.129400000000000000e+04
1.496500000000000000e+04;3.041500000000000000e+04;2.696700000000000000e+04;7.740900000000000000e+04;9.153000000000000000e+04;1.763310000000000000e+05;7.804600000000000000e+04;5.239700000000000000e+04;1.586520000000000000e+05;7.972000000000000000e+04
1.175800000000000000e+04;2.667000000000000000e+04;2.109500000000000000e+04;7.491200000000000000e+04;8.368600000000000000e+04;1.811990000000000000e+05;7.757000000000000000e+04;5.251600000000000000e+04;1.894370000000000000e+05;6.758900000000000000e+04
1.309000000000000000e+04;2.884500000000000000e+04;2.231700000000000000e+04;6.979900000000000000e+04;7.889800000000000000e+04;1.687330000000000000e+05;7.176600000000000000e+04;5.096200000000000000e+04;1.646980000000000000e+05;1.173240000000000000e+05
1.063500000000000000e+04;2.554800000000000000e+04;1.910500000000000000e+04;7.037700000000000000e+04;7.422100000000000000e+04;1.870420000000000000e+05;7.680800000000000000e+04;5.117300000000000000e+04;1.984710000000000000e+05;7.305200000000000000e+04
9.821000000000000000e+03;2.350700000000000000e+04;1.807700000000000000e+04;7.236500000000000000e+04;6.831000000000000000e+04;2.006030000000000000e+05;7.648800000000000000e+04;4.699400000000000000e+04;2.088270000000000000e+05;6.144000000000000000e+04
1.293700000000000000e+04;2.788100000000000000e+04;2.583100000000000000e+04;7.921200000000000000e+04;9.868700000000000000e+04;1.846740000000000000e+05;7.427900000000000000e+04;4.581000000000000000e+04;1.690440000000000000e+05;6.807700000000000000e+04
1.030800000000000000e+04;2.250300000000000000e+04;1.839500000000000000e+04;6.504600000000000000e+04;8.118000000000000000e+04;1.677810000000000000e+05;6.230700000000000000e+04;4.363500000000000000e+04;2.113290000000000000e+05;1.039480000000000000e+05
1.440700000000000000e+04;2.897600000000000000e+04;2.617600000000000000e+04;7.527000000000000000e+04;8.542300000000000000e+04;1.709280000000000000e+05;7.557300000000000000e+04;5.023800000000000000e+04;1.861230000000000000e+05;7.331800000000000000e+04
1.092900000000000000e+04;2.568700000000000000e+04;1.936300000000000000e+04;6.996900000000000000e+04;6.742900000000000000e+04;1.940650000000000000e+05;7.642100000000000000e+04;4.909700000000000000e+04;2.049740000000000000e+05;6.849800000000000000e+04
1.110900000000000000e+04;2.497500000000000000e+04;1.838100000000000000e+04;6.725600000000000000e+04;5.636900000000000000e+04;1.866930000000000000e+05;7.984800000000000000e+04;5.368400000000000000e+04;2.215820000000000000e+05;6.653500000000000000e+04
1.604800000000000000e+04;3.253000000000000000e+04;2.873800000000000000e+04;7.667800000000000000e+04;9.011200000000000000e+04;1.685240000000000000e+05;7.768200000000000000e+04;5.306500000000000000e+04;1.612880000000000000e+05;8.176700000000000000e+04
7.635000000000000000e+03;1.865200000000000000e+04;1.349500000000000000e+04;5.651500000000000000e+04;6.148600000000000000e+04;1.698630000000000000e+05;5.706300000000000000e+04;4.124500000000000000e+04;2.855140000000000000e+05;7.496400000000000000e+04
1.514200000000000000e+04;3.147800000000000000e+04;2.622300000000000000e+04;7.259800000000000000e+04;6.811700000000000000e+04;1.716920000000000000e+05;8.126200000000000000e+04;5.688700000000000000e+04;1.797710000000000000e+05;8.326200000000000000e+04
1.075900000000000000e+04;2.540300000000000000e+04;1.982100000000000000e+04;7.474800000000000000e+04;8.227200000000000000e+04;1.897940000000000000e+05;7.735400000000000000e+04;5.050100000000000000e+04;1.911740000000000000e+05;6.460600000000000000e+04
1.126000000000000000e+04;2.508100000000000000e+04;1.893000000000000000e+04;6.842900000000000000e+04;7.429400000000000000e+04;1.824910000000000000e+05;7.368800000000000000e+04;4.986600000000000000e+04;2.181510000000000000e+05;6.424200000000000000e+04
1.164300000000000000e+04;2.389000000000000000e+04;2.189300000000000000e+04;7.212700000000000000e+04;1.068500000000000000e+05;1.748970000000000000e+05;6.338700000000000000e+04;4.248600000000000000e+04;1.910450000000000000e+05;7.821400000000000000e+04
1.168900000000000000e+04;2.428100000000000000e+04;2.160300000000000000e+04;7.179100000000000000e+04;1.023290000000000000e+05;1.702760000000000000e+05;6.382000000000000000e+04;4.316400000000000000e+04;1.942350000000000000e+05;8.324400000000000000e+04
7.055000000000000000e+03;1.855200000000000000e+04;1.346500000000000000e+04;6.653500000000000000e+04;7.245400000000000000e+04;2.014120000000000000e+05;6.834100000000000000e+04;4.251600000000000000e+04;2.479770000000000000e+05;4.812500000000000000e+04
1.014600000000000000e+04;2.254700000000000000e+04;1.859200000000000000e+04;6.500000000000000000e+04;8.542800000000000000e+04;1.686180000000000000e+05;6.108200000000000000e+04;4.287000000000000000e+04;2.184940000000000000e+05;9.365500000000000000e+04
5.299000000000000000e+03;1.590000000000000000e+04;8.416000000000000000e+03;4.659700000000000000e+04;3.503300000000000000e+04;1.675460000000000000e+05;5.400500000000000000e+04;4.029600000000000000e+04;3.387410000000000000e+05;7.459900000000000000e+04
1.490700000000000000e+04;3.002900000000000000e+04;2.744000000000000000e+04;7.914800000000000000e+04;1.043760000000000000e+05;1.750460000000000000e+05;7.370500000000000000e+04;4.949200000000000000e+04;1.585070000000000000e+05;7.378200000000000000e+04
9.875000000000000000e+03;2.452000000000000000e+04;1.703200000000000000e+04;6.746400000000000000e+04;5.747200000000000000e+04;1.890770000000000000e+05;7.821100000000000000e+04;5.265700000000000000e+04;2.244660000000000000e+05;6.565800000000000000e+04
1.586600000000000000e+04;3.067100000000000000e+04;2.875800000000000000e+04;7.756700000000000000e+04;8.534000000000000000e+04;1.746660000000000000e+05;7.426200000000000000e+04;4.909500000000000000e+04;1.752710000000000000e+05;7.493600000000000000e+04
1.307500000000000000e+04;2.907100000000000000e+04;2.426600000000000000e+04;7.622600000000000000e+04;9.290900000000000000e+04;1.859910000000000000e+05;7.760500000000000000e+04;5.091900000000000000e+04;1.634670000000000000e+05;7.290300000000000000e+04
1.389400000000000000e+04;2.916800000000000000e+04;2.515000000000000000e+04;7.533700000000000000e+04;8.911800000000000000e+04;1.826300000000000000e+05;7.550600000000000000e+04;4.932700000000000000e+04;1.716880000000000000e+05;7.461400000000000000e+04
1.028900000000000000e+04;2.489500000000000000e+04;1.671200000000000000e+04;6.676300000000000000e+04;5.696800000000000000e+04;1.869810000000000000e+05;7.808400000000000000e+04;5.304700000000000000e+04;2.269070000000000000e+05;6.578600000000000000e+04
1.550200000000000000e+04;3.138600000000000000e+04;2.915200000000000000e+04;8.082800000000000000e+04;9.774200000000000000e+04;1.726400000000000000e+05;7.936400000000000000e+04;5.311000000000000000e+04;1.453520000000000000e+05;8.135600000000000000e+04
7.999000000000000000e+03;2.029600000000000000e+04;1.407500000000000000e+04;5.690700000000000000e+04;5.771100000000000000e+04;1.720330000000000000e+05;6.064900000000000000e+04;4.285600000000000000e+04;2.722530000000000000e+05;8.165300000000000000e+04
1.160200000000000000e+04;2.439100000000000000e+04;2.215500000000000000e+04;7.173000000000000000e+04;1.030330000000000000e+05;1.710900000000000000e+05;6.186800000000000000e+04;4.140600000000000000e+04;1.983510000000000000e+05;8.080600000000000000e+04
1.002800000000000000e+04;2.201900000000000000e+04;1.912700000000000000e+04;6.548600000000000000e+04;8.506200000000000000e+04;1.674780000000000000e+05;5.922300000000000000e+04;4.123400000000000000e+04;2.382730000000000000e+05;7.850200000000000000e+04
1.155400000000000000e+04;2.594000000000000000e+04;1.887600000000000000e+04;6.937700000000000000e+04;6.966600000000000000e+04;1.849470000000000000e+05;7.740500000000000000e+04;5.321000000000000000e+04;2.088490000000000000e+05;6.660800000000000000e+04
1.012900000000000000e+04;2.508200000000000000e+04;1.772100000000000000e+04;6.715500000000000000e+04;5.880700000000000000e+04;1.873050000000000000e+05;7.763600000000000000e+04;5.317000000000000000e+04;2.234520000000000000e+05;6.597500000000000000e+04
1.215600000000000000e+04;2.732800000000000000e+04;2.087100000000000000e+04;7.017100000000000000e+04;6.922000000000000000e+04;1.808290000000000000e+05;7.836100000000000000e+04;5.422100000000000000e+04;2.017730000000000000e+05;7.150200000000000000e+04
1.289200000000000000e+04;2.814500000000000000e+04;2.304000000000000000e+04;7.394500000000000000e+04;7.966300000000000000e+04;1.911680000000000000e+05;7.866800000000000000e+04;5.158600000000000000e+04;1.762710000000000000e+05;7.105400000000000000e+04
8.484000000000000000e+03;2.099500000000000000e+04;1.483100000000000000e+04;5.995800000000000000e+04;6.144600000000000000e+04;1.779600000000000000e+05;6.404400000000000000e+04;4.517000000000000000e+04;2.360130000000000000e+05;9.753100000000000000e+04
2.072400000000000000e+04;3.782000000000000000e+04;3.618300000000000000e+04;7.929700000000000000e+04;8.879400000000000000e+04;1.547770000000000000e+05;8.013900000000000000e+04;5.707600000000000000e+04;1.392710000000000000e+05;9.235100000000000000e+04
1.408800000000000000e+04;2.911400000000000000e+04;2.632100000000000000e+04;7.797700000000000000e+04;9.815200000000000000e+04;1.770120000000000000e+05;7.424400000000000000e+04;5.009300000000000000e+04;1.663920000000000000e+05;7.303900000000000000e+04
9.979000000000000000e+03;2.518400000000000000e+04;1.745800000000000000e+04;6.870500000000000000e+04;6.073300000000000000e+04;1.927090000000000000e+05;7.884500000000000000e+04;5.381900000000000000e+04;2.105990000000000000e+05;6.840100000000000000e+04
1.161900000000000000e+04;2.478400000000000000e+04;2.177800000000000000e+04;7.006700000000000000e+04;8.092600000000000000e+04;1.771340000000000000e+05;6.615000000000000000e+04;4.293700000000000000e+04;2.274470000000000000e+05;6.359000000000000000e+04
8.860000000000000000e+03;2.055000000000000000e+04;1.619800000000000000e+04;5.897500000000000000e+04;6.875900000000000000e+04;1.686730000000000000e+05;5.911400000000000000e+04;4.196400000000000000e+04;2.663540000000000000e+05;7.698500000000000000e+04
1.318500000000000000e+04;2.939900000000000000e+04;2.262800000000000000e+04;6.951700000000000000e+04;6.617400000000000000e+04;1.754370000000000000e+05;7.811000000000000000e+04;5.514800000000000000e+04;1.983860000000000000e+05;7.844800000000000000e+04
7.903000000000000000e+03;1.986800000000000000e+04;1.353500000000000000e+04;5.587800000000000000e+04;5.658800000000000000e+04;1.732940000000000000e+05;6.126800000000000000e+04;4.417600000000000000e+04;2.697010000000000000e+05;8.422100000000000000e+04
8.670000000000000000e+03;2.054900000000000000e+04;1.520800000000000000e+04;5.887700000000000000e+04;6.205100000000000000e+04;1.721910000000000000e+05;6.137000000000000000e+04;4.407800000000000000e+04;2.644530000000000000e+05;7.898500000000000000e+04
1.219700000000000000e+04;2.694000000000000000e+04;2.138000000000000000e+04;7.214600000000000000e+04;8.133400000000000000e+04;1.802810000000000000e+05;7.649500000000000000e+04;5.238000000000000000e+04;1.943190000000000000e+05;6.896000000000000000e+04
9.894000000000000000e+03;2.353300000000000000e+04;1.730700000000000000e+04;6.823200000000000000e+04;6.852900000000000000e+04;1.938950000000000000e+05;7.459000000000000000e+04;4.833500000000000000e+04;2.210150000000000000e+05;6.110200000000000000e+04
7.967000000000000000e+03;1.991800000000000000e+04;1.468800000000000000e+04;5.954400000000000000e+04;6.242900000000000000e+04;1.759760000000000000e+05;6.194900000000000000e+04;4.322200000000000000e+04;2.678120000000000000e+05;7.292700000000000000e+04
9.080000000000000000e+03;2.097200000000000000e+04;1.619200000000000000e+04;5.918400000000000000e+04;6.795300000000000000e+04;1.706130000000000000e+05;6.072800000000000000e+04;4.285900000000000000e+04;2.686080000000000000e+05;7.024300000000000000e+04
1.175100000000000000e+04;2.796900000000000000e+04;1.924800000000000000e+04;6.374100000000000000e+04;5.316600000000000000e+04;1.742800000000000000e+05;7.588200000000000000e+04;5.568000000000000000e+04;2.084070000000000000e+05;9.630800000000000000e+04
1.281700000000000000e+04;2.775100000000000000e+04;2.486900000000000000e+04;7.905400000000000000e+04;9.192600000000000000e+04;1.822460000000000000e+05;7.719600000000000000e+04;4.993800000000000000e+04;1.585100000000000000e+05;8.212500000000000000e+04
1.427700000000000000e+04;3.027300000000000000e+04;2.557000000000000000e+04;7.727400000000000000e+04;8.660800000000000000e+04;1.841270000000000000e+05;8.146500000000000000e+04;5.397500000000000000e+04;1.545470000000000000e+05;7.831600000000000000e+04
7.492000000000000000e+03;1.944600000000000000e+04;1.207000000000000000e+04;5.408800000000000000e+04;5.502500000000000000e+04;1.731310000000000000e+05;5.938900000000000000e+04;4.231800000000000000e+04;2.841140000000000000e+05;7.935900000000000000e+04
1.204200000000000000e+04;2.677200000000000000e+04;2.290400000000000000e+04;7.488200000000000000e+04;8.829400000000000000e+04;1.855650000000000000e+05;7.577800000000000000e+04;4.943300000000000000e+04;1.826950000000000000e+05;6.806700000000000000e+04
5.071000000000000000e+03;1.556400000000000000e+04;8.394000000000000000e+03;4.677200000000000000e+04;3.549100000000000000e+04;1.724830000000000000e+05;5.483000000000000000e+04;4.048300000000000000e+04;3.252790000000000000e+05;8.206500000000000000e+04
5.083000000000000000e+03;1.618500000000000000e+04;8.468000000000000000e+03;4.891500000000000000e+04;3.563000000000000000e+04;1.774480000000000000e+05;5.686200000000000000e+04;4.212700000000000000e+04;3.166010000000000000e+05;7.911300000000000000e+04
8.412000000000000000e+03;2.022300000000000000e+04;1.442600000000000000e+04;5.623000000000000000e+04;5.865300000000000000e+04;1.701540000000000000e+05;6.040900000000000000e+04;4.309000000000000000e+04;2.741260000000000000e+05;8.070900000000000000e+04
7.443000000000000000e+03;1.948700000000000000e+04;1.293100000000000000e+04;5.440300000000000000e+04;5.610600000000000000e+04;1.728200000000000000e+05;5.907700000000000000e+04;4.203300000000000000e+04;2.869730000000000000e+05;7.515900000000000000e+04
1.596600000000000000e+04;3.139700000000000000e+04;2.833200000000000000e+04;7.633500000000000000e+04;8.995600000000000000e+04;1.748550000000000000e+05;7.578300000000000000e+04;5.232200000000000000e+04;1.636770000000000000e+05;7.780900000000000000e+04
1.098000000000000000e+04;2.444400000000000000e+04;1.960100000000000000e+04;7.117400000000000000e+04;7.808500000000000000e+04;1.855960000000000000e+05;7.357900000000000000e+04;4.920900000000000000e+04;2.105840000000000000e+05;6.318000000000000000e+04
2.230800000000000000e+04;3.976600000000000000e+04;3.850500000000000000e+04;7.992200000000000000e+04;8.533500000000000000e+04;1.484570000000000000e+05;8.146900000000000000e+04;5.907200000000000000e+04;1.354810000000000000e+05;9.611700000000000000e+04
1.064700000000000000e+04;2.385600000000000000e+04;1.902900000000000000e+04;6.780700000000000000e+04;8.266900000000000000e+04;1.816040000000000000e+05;6.860700000000000000e+04;4.573400000000000000e+04;2.238810000000000000e+05;6.259800000000000000e+04
8.539000000000000000e+03;2.058400000000000000e+04;1.511600000000000000e+04;6.039500000000000000e+04;6.710500000000000000e+04;1.770480000000000000e+05;6.164400000000000000e+04;4.254900000000000000e+04;2.635270000000000000e+05;6.992500000000000000e+04
