3.027182103290974258e+00;2.442123074885919287e+00;9.786040443574691494e+00;7.671252855744127963e+00;6.451103779732813015e-01;6.489149588494134147e-01;1.203767123287670993e+00;1.198344178361619106e+00;7.734251153830302705e-01;7.644841422083570315e-01;6.345773518960382553e-01;6.347853102097696931e-01;1.152918180920507393e-02;1.163648061085610641e-02;7.439235594020072485e-03;7.892773671650778894e-03;1.073740276286825057e-01;1.078725201840399495e-01;8.625100343775760070e-02;8.884128359974757805e-02
6.339766108667318711e+00;6.647836538461538325e+00;2.143067361790605929e+01;2.236850700677220516e+01;9.485530710329099779e-01;1.046057590449804842e+00;1.764508928571429269e+00;1.936703196393603665e+00;7.182407019293863826e-01;6.840583243585813822e-01;5.763769078447879002e-01;5.450762619564057943e-01;7.136662245634843409e-03;6.998096154969200323e-03;4.510730835072717694e-03;4.602700337584853668e-03;8.447876801679131409e-02;8.365462422944233700e-02;6.716197462160204690e-02;6.784320406337582265e-02
3.120135325024437467e+00;2.551178495762711051e+00;1.032467868354533103e+01;8.288098686357702860e+00;6.599411453242098879e-01;6.570648631029984976e-01;1.236944767204827489e+00;1.232526415633159678e+00;7.738996225750578439e-01;7.682164425503569261e-01;6.397478696007032894e-01;6.411511202620404637e-01;1.012606697984084862e-02;1.090742728497603835e-02;6.674733901346895093e-03;7.672157609348720549e-03;1.006283607132743146e-01;1.044386292756470380e-01;8.169904467830021999e-02;8.759085345713170379e-02
1.550841072010427091e+00;1.361684627607561815e+00;4.534940934849967853e+00;3.845018511341384837e+00;5.894657258064514016e-01;5.531952819426335655e-01;1.098365898157208420e+00;1.014596167183421160e+00;7.626555061771476129e-01;7.794104122696863257e-01;6.136579787751293980e-01;6.507047674204423648e-01;5.565492637319170537e-03;5.962588516764763362e-03;3.402903353083189947e-03;3.897738408453661069e-03;7.460222943933492168e-02;7.721779922248990513e-02;5.833440968316375846e-02;6.243187013420038040e-02
2.809424894102312997e+00;2.325150749674055550e+00;9.092747319390085181e+00;7.244108752855745514e+00;6.112842130987289346e-01;6.131742992177312557e-01;1.142223937948466217e+00;1.132586845218668703e+00;7.889178755108646746e-01;7.866930531040423613e-01;6.655000218857340943e-01;6.724033009042821307e-01;2.240109221604877354e-02;2.329435584850668775e-02;1.527729829287355692e-02;1.669222450354517981e-02;1.496699442642001332e-01;1.526248860720514633e-01;1.236013684911035221e-01;1.291983920315774581e-01
3.529669171554252305e+00;3.337593963901564820e+00;1.194332879770058931e+01;1.111551230009791524e+01;6.076057958618444887e-01;6.000282655638849993e-01;1.147294673434442913e+00;1.116216037043081366e+00;8.083430548678159910e-01;8.101486439251380789e-01;6.999020952439133358e-01;7.132883913931074016e-01;1.645614771257721334e-02;1.715118668960033052e-02;1.189978283797920276e-02;1.318861663990436930e-02;1.282815174238955414e-01;1.309625392606615923e-01;1.090861257813256630e-01;1.148417025296314953e-01
2.428922541951775482e+00;2.287139932366361261e+00;7.754204378669274256e+00;7.240751978622714802e+00;5.836375346203974690e-01;6.037473516949152241e-01;1.091826178245270951e+00;1.121417570985640211e+00;7.886651265279690515e-01;7.833301236000621559e-01;6.548361964793212309e-01;6.591111551173437499e-01;1.257497698605950301e-02;1.306439615910532336e-02;8.045816733226740514e-03;8.817536050303073289e-03;1.121382048458931940e-01;1.142995894966614689e-01;8.969847676090569877e-02;9.390173614104839472e-02
2.466111467497555498e+00;2.139496923891786917e+00;7.923489226598172230e+00;6.778020714343990782e+00;6.228044049364611645e-01;6.127617747718384633e-01;1.161994710127201902e+00;1.141414154291775063e+00;7.750651613821557540e-01;7.773321719583830003e-01;6.413906268754947515e-01;6.542003333033541423e-01;7.003253351032862582e-03;7.380012254199506093e-03;4.465399685444238799e-03;4.979609600379697638e-03;8.368544288604119752e-02;8.590699770216339570e-02;6.682364615496702576e-02;7.056634892340468701e-02
1.799334066471162785e+00;1.595452299951108710e+00;5.206255351027397893e+00;4.492816018684727020e+00;6.557816063864452261e-01;6.694673341753587525e-01;1.213252456376386457e+00;1.220102653802218606e+00;7.387064229978304031e-01;7.347051206029939774e-01;5.806236468266791073e-01;5.921197136296957320e-01;4.339972650144179045e-03;4.318071343124703712e-03;2.571567305278971670e-03;2.678582948170658840e-03;6.587846879022142554e-02;6.571203347275675344e-02;5.071062319947342023e-02;5.175502824045851574e-02
2.313474971489085430e+00;1.957586375488917341e+00;7.340978932240706634e+00;6.015853204552874089e+00;5.675912349299446769e-01;5.856752159387218493e-01;1.061181353962818319e+00;1.083649080042428769e+00;7.935523328282795275e-01;7.869310518376001484e-01;6.646054207130809299e-01;6.654187252542259623e-01;1.625972492452109133e-02;1.677294675019333839e-02;1.081683641860606976e-02;1.176500031368967088e-02;1.275136264268297293e-01;1.295104117443587610e-01;1.040040211655591240e-01;1.084665861622355620e-01
3.569080421146953341e+00;3.193853385756194374e+00;1.179205907534247721e+01;1.047245099339099639e+01;7.202620967741933944e-01;7.263740629074314503e-01;1.346861240215264210e+00;1.354511310786554290e+00;7.586968707694211611e-01;7.517138754224256258e-01;6.209333475379754663e-01;6.219614175460952410e-01;8.232857731571986692e-03;8.506177504102626144e-03;5.309012265975108363e-03;5.790950333036207556e-03;9.073509647083639884e-02;9.222894070790700616e-02;7.286296909936561261e-02;7.609829389044282799e-02
2.870825187357442854e+00;2.723642998288787087e+00;9.459855828033269631e+00;8.925971207979769062e+00;5.265304252199413115e-01;5.491960866199476765e-01;9.900560074200913663e-01;1.022757985884464649e+00;8.256862618815747901e-01;8.200776830100038328e-01;7.203446707732686916e-01;7.244787821847148424e-01;1.847994035465503129e-02;1.908512326983214866e-02;1.334069468511539340e-02;1.457777063802493007e-02;1.359409443642901616e-01;1.381489170056434124e-01;1.155019250277474485e-01;1.207384389414776632e-01
4.190316725724992253e+00;3.764130235495435350e+00;1.390766674820612891e+01;1.247878972544060083e+01;8.096730918051484593e-01;8.160344687092568883e-01;1.508908186562296194e+00;1.521205175016317801e+00;7.345649933431465106e-01;7.288497473828389195e-01;5.916725964651496916e-01;5.955514831547642496e-01;1.043061373439618800e-02;1.100904607786849614e-02;6.579660872833306695e-03;7.320716135501321650e-03;1.021303761590849485e-01;1.049240014385102310e-01;8.111510878272497338e-02;8.556118357936220997e-02
9.686863595633751212e-01;9.082795184159061508e-01;2.954009193574690162e+00;2.625919192640339794e+00;3.348937968393612130e-01;3.319115669817471193e-01;6.378501100782781874e-01;6.158322964262400445e-01;8.657589236176733705e-01;8.694207337499137989e-01;7.672714242725026113e-01;7.845863056653894496e-01;2.553291194465850955e-02;2.643227434350182634e-02;1.827550927743423065e-02;2.011386434851267224e-02;1.597902122930516255e-01;1.625800551835981655e-01;1.351869419634686154e-01;1.418233561459912306e-01
3.817339218800914313e+00;3.688010562662972891e+00;1.246147005463143742e+01;1.202711682033289442e+01;7.164385793418049930e-01;7.607701984191652667e-01;1.334732244781474675e+00;1.412994145724542738e+00;7.704566065567656219e-01;7.552174130908602123e-01;6.465240339341370435e-01;6.410932076806605817e-01;1.114371049529876145e-02;1.158190755864104207e-02;7.637714262445137112e-03;8.531609028119667079e-03;1.055637745407900924e-01;1.076192713162519160e-01;8.739401731494632342e-02;9.236670952307257654e-02
4.530698873818832517e+00;4.005991790254243234e+00;1.464540652519569086e+01;1.253304758893603221e+01;9.266798529651352201e-01;9.890706486310306689e-01;1.707705224641226316e+00;1.801013279210182283e+00;6.981887964236024313e-01;6.699615917343595406e-01;5.499741945249703168e-01;5.250278015345953841e-01;4.056659583678402271e-03;3.907216051402165324e-03;2.507864990986506670e-03;2.537930679517629972e-03;6.369191144626139278e-02;6.250772793344967770e-02;5.007858814889359911e-02;5.037787887076658477e-02
2.423145263115022097e+00;1.766783633474575455e+00;8.128136721298105272e+00;5.635576452349870813e+00;5.568589116976214726e-01;5.513389219361150007e-01;1.057941434279190629e+00;1.035482620757180117e+00;8.082628683628660937e-01;7.991780524943160602e-01;6.944964062285112760e-01;6.913210458141706427e-01;1.456329478851142549e-02;1.504485835547813947e-02;1.042674346934645280e-02;1.130404633356633069e-02;1.206784769066606422e-01;1.226574838951058066e-01;1.021114267324987196e-01;1.063204887759943013e-01
9.846982934180504854e-01;8.475467527705348170e-01;3.377413058545335911e+00;2.872346962712139629e+00;3.149794314108830262e-01;2.897525871903519623e-01;6.163236912915850407e-01;5.636333734497390724e-01;8.886256799261128547e-01;8.961226084396715086e-01;8.239126733282196025e-01;8.405856933678196308e-01;2.903859493537493466e-02;2.967273688136768534e-02;2.624903447675736370e-02;2.739637925121661197e-02;1.704071446136427026e-01;1.722577629059650894e-01;1.620155377633804850e-01;1.655185163394615744e-01
8.922821969696970168e-01;7.146642254726206511e-01;2.725944583741030769e+00;2.081254844565927353e+00;2.678804170739654822e-01;2.414732215612776789e-01;5.090521546803652431e-01;4.525780740045691197e-01;8.951764700915557649e-01;9.063371318270556642e-01;8.182911027873408516e-01;8.424677910292676097e-01;5.367209986047841858e-02;5.539069407350850210e-02;4.405686696615548209e-02;4.681955415433161627e-02;2.316723977095208886e-01;2.353522765420137108e-01;2.098972771766119960e-01;2.163782663631715619e-01
3.951027411208862805e+00;2.229037646675357642e+00;1.342027223988910478e+01;7.347211314866185283e+00;6.931232689801237745e-01;6.080228365384616751e-01;1.305072264350946032e+00;1.152926372796996723e+00;7.742578418323395884e-01;7.867841185511229574e-01;6.430489660786937733e-01;6.686727423416662930e-01;9.603802437837675662e-03;1.071473606725941233e-02;6.505426359938916263e-03;7.836535014195624219e-03;9.799899202460031489e-02;1.035120092900307515e-01;8.065622331809813028e-02;8.852420580945995210e-02
6.065185626425546594e+00;5.198291843220337327e+00;2.036059172170580567e+01;1.713737659105743916e+01;9.479344859889219377e-01;9.735144027053451721e-01;1.763195378750814335e+00;1.787685623368145960e+00;7.137617514845532307e-01;6.923443036288740027e-01;5.715281519952069011e-01;5.555581891136434081e-01;8.228409344725611668e-03;8.086650732071621120e-03;5.128161447093004983e-03;5.290371541501876634e-03;9.071058011459089132e-02;8.992580681913074636e-02;7.161118241652629501e-02;7.273494030726826431e-02
2.249852354187031445e+00;2.306728477428291679e+00;6.942058565720810037e+00;7.105819343586818881e+00;6.700090623981754812e-01;6.612779599902212091e-01;1.245028640737116721e+00;1.213881211243472480e+00;7.506744505598695882e-01;7.588348329769243339e-01;6.038001298439938935e-01;6.293714540719226314e-01;4.756578186888613981e-03;4.989563181185469216e-03;2.928460403002758252e-03;3.279231009078857097e-03;6.896795043270906311e-02;7.063684011325442602e-02;5.411525111281253325e-02;5.726457027760582796e-02
1.411127403062887087e+00;1.223551326189699973e+00;4.059593882501631334e+00;3.431021030515666315e+00;5.625636404366239907e-01;5.325601470827902029e-01;1.047999989807566701e+00;9.848849543080938629e-01;7.698710877395479324e-01;7.840093122724104413e-01;6.193636285043442324e-01;6.530377961559840072e-01;6.534906561553892844e-03;6.990540304805959934e-03;3.968358947181833789e-03;4.499475896427162711e-03;8.083876892651131740e-02;8.360945104954319029e-02;6.299491207376857471e-02;6.707813277385681061e-02
2.389506201124145246e+00;2.521026014504562429e+00;7.533813396934116113e+00;7.895821434399478811e+00;5.840804720593029131e-01;6.271517478813558588e-01;1.090083272178734575e+00;1.155393276762402444e+00;7.853557522355114617e-01;7.744269758354713762e-01;6.483270601362998153e-01;6.477523056643341715e-01;1.239193945944383826e-02;1.237237414898816577e-02;7.952075947829297109e-03;8.362715893565275324e-03;1.113190884774207939e-01;1.112311743576780143e-01;8.917441307813187001e-02;9.144788621704318110e-02
5.849775476539588404e+00;4.218425327982396666e+00;1.972507313070775936e+01;1.360534381119451730e+01;9.786524519387421739e-01;9.911803801336378505e-01;1.821648982795171401e+00;1.821602684399478367e+00;6.989164642090762714e-01;6.746344602272192903e-01;5.511668873528076107e-01;5.310451113401206680e-01;5.407730606921339056e-03;5.346762424954536533e-03;3.350951956171052508e-03;3.474047236505011828e-03;7.353727358912172385e-02;7.312155923497895560e-02;5.788740757860082881e-02;5.894104882427027292e-02
2.861355490387747835e+00;2.112447288543024548e+00;8.973595227902809057e+00;6.180644939213444822e+00;7.109909579667643698e-01;7.218859497229467292e-01;1.316183290525113181e+00;1.308431839507180561e+00;7.372558673872490198e-01;7.290009886556121366e-01;5.843715867446519496e-01;5.892589203008555820e-01;8.139582762873758329e-03;8.107972429704903353e-03;4.920945495972468310e-03;5.177947360376443549e-03;9.021963623776012298e-02;9.004428038306988569e-02;7.014945114519761937e-02;7.195795550442246613e-02
1.375245652085369752e+00;1.137893935381355970e+00;3.942027988421394902e+00;3.055381037859009385e+00;5.372232913815574440e-01;5.268128157594523797e-01;1.001556894161774292e+00;9.624801117819846707e-01;7.801541039048481840e-01;7.829223144998287420e-01;6.356939773964972451e-01;6.537496475186131972e-01;5.554610819598512078e-03;5.725131141170809040e-03;3.406235455853606243e-03;3.754559354542399974e-03;7.452926149908177533e-02;7.566459635239461412e-02;5.836296304895430970e-02;6.127445923500590003e-02
1.259964819566633976e+00;1.014607694344850319e+00;3.810173577136333645e+00;2.960526986781983894e+00;4.229734339361354567e-01;3.979269373370274421e-01;7.964698507827788765e-01;7.483324494125322968e-01;8.291613490847179468e-01;8.388753876559020828e-01;7.061318727873096002e-01;7.290212032632845673e-01;9.605609825622188000e-03;1.052767756076491285e-02;6.249477151259545497e-03;7.346287398882511178e-03;9.800821305187738808e-02;1.026044714462528290e-01;7.905363464926547235e-02;8.571048593306720975e-02
4.762122230368196263e+00;5.842540437581487112e+00;1.614471089163405182e+01;1.991991422568537828e+01;6.933269183773211886e-01;7.609497229465450596e-01;1.302410765247880020e+00;1.427043386912532075e+00;7.932162253389544171e-01;7.844836234696378474e-01;6.796614904078136510e-01;6.820309722057599222e-01;1.437858232470073765e-02;1.506988206621091494e-02;1.031898622006549061e-02;1.155806252204981920e-02;1.199107264789132099e-01;1.227594479712698777e-01;1.015824109778139250e-01;1.075084300045806573e-01
3.854661789263605698e+00;4.334451648060625217e+00;1.222269701973255351e+01;1.396909294427219805e+01;8.227601111925705313e-01;9.182679575456323962e-01;1.516896506033920344e+00;1.678610221524151624e+00;7.195818754239694526e-01;6.978633803558641491e-01;5.689233377282090220e-01;5.554445871988359373e-01;4.251739628215963664e-03;4.151627208533946803e-03;2.568403720523562608e-03;2.641741653232102926e-03;6.520536502632251485e-02;6.443312198344844366e-02;5.067942107526054313e-02;5.139787596031671763e-02
1.258333078771587177e+00;9.986376507496740329e-01;3.701909552348337851e+00;2.811292683175588891e+00;5.011544375203650370e-01;4.413986106584092406e-01;9.415591364970645749e-01;8.253648723074414884e-01;7.958152220794134646e-01;8.195617527155188986e-01;6.581913952798347234e-01;7.037271824498613215e-01;5.738908870977676296e-03;6.419799009097831334e-03;3.687858403395236073e-03;4.474955182128521544e-03;7.575558640112078912e-02;8.012364825129864032e-02;6.072773998260791450e-02;6.689510581596026795e-02
3.852915495682633917e+00;3.252075354465448598e+00;1.245053612198303661e+01;1.006895474665469870e+01;8.991286351417399070e-01;9.383556062581482893e-01;1.663912161611219354e+00;1.715207092444516412e+00;6.933571479399012194e-01;6.740802556897332876e-01;5.389442156768149417e-01;5.276597970713069463e-01;4.520475842077866999e-03;4.544359933998693910e-03;2.694359161542793802e-03;2.858360919128413030e-03;6.723448402477605335e-02;6.741186790171811716e-02;5.190721685414075026e-02;5.346364109493865341e-02
2.953239552785924094e+00;2.318552904986961760e+00;9.615923638290933440e+00;7.458858161308748791e+00;5.115010997067448439e-01;5.058440963168189253e-01;9.613655821917810318e-01;9.371647050424286585e-01;8.289530284190190779e-01;8.288083275228881330e-01;7.238205212218167262e-01;7.357520672519262117e-01;1.919597057271404950e-02;2.001912487063858478e-02;1.382444028250100210e-02;1.532620300268289389e-02;1.385495238992687783e-01;1.414889567091318356e-01;1.175773799780425594e-01;1.237990428181207497e-01
3.095500112007167015e+00;2.538404243399609239e+00;9.981833261986301054e+00;7.901744553687987782e+00;6.624142126914305262e-01;6.837274384778356806e-01;1.233206692351598077e+00;1.258646275293733741e+00;7.694045749591501560e-01;7.561683241536684141e-01;6.338648015819561277e-01;6.284025482769708404e-01;1.202645802364764489e-02;1.228911691277503361e-02;7.893945985020918432e-03;8.443117951139823135e-03;1.096652088113985457e-01;1.108562894597101001e-01;8.884788115099266637e-02;9.188644051839107985e-02
2.065237811583576111e+00;1.576842863836375619e+00;6.429961421640573604e+00;4.617139054340728244e+00;6.131005111599869828e-01;5.963944854139505702e-01;1.147368568574690384e+00;1.098974481886423327e+00;7.650258387508144242e-01;7.684885456140564397e-01;6.172610648529989197e-01;6.378193857861215177e-01;6.353901542148673517e-03;6.572748413566821199e-03;3.872042420717179429e-03;4.279749448350655440e-03;7.971136394610665865e-02;8.107248863558352836e-02;6.222573760685509020e-02;6.541979401030437180e-02
2.688889907135874058e+00;1.874261530312907986e+00;8.795144834474882600e+00;5.782892052872061761e+00;5.993681777451941306e-01;5.856650301499346511e-01;1.125005096216568745e+00;1.089050771050913857e+00;7.867940935376276368e-01;7.875304238206354279e-01;6.546234226971187065e-01;6.670963720875378034e-01;1.698297888181723655e-02;1.766990365144903083e-02;1.143687231337598212e-02;1.246894328860062920e-02;1.303187587487589505e-01;1.329281898298815823e-01;1.069433135515071992e-01;1.116644226627291903e-01
2.453910322987943982e+00;2.034560381355932090e+00;7.857662671232876761e+00;6.458788042591383949e+00;6.114967721570544468e-01;5.929453226857887005e-01;1.146421946347031762e+00;1.110065988087467703e+00;7.790031907021744972e-01;7.819395350178690585e-01;6.415503248035275830e-01;6.558267786012060840e-01;9.652361980599091437e-03;1.023255220740225749e-02;6.169601036515621507e-03;6.980670109650353485e-03;9.824643495109169899e-02;1.011560784500973864e-01;7.854680793333120026e-02;8.355040460494703169e-02
7.733009276230044193e+00;7.256255347539111611e+00;2.647737534654272906e+01;2.469873301852153702e+01;1.003188385874877131e+00;1.009586100472620096e+00;1.868163425472929573e+00;1.870243401191253430e+00;7.141573630560252850e-01;6.987991506446584733e-01;5.740615942128642901e-01;5.624538628985480404e-01;8.571177260953761340e-03;8.664353573568032985e-03;5.390371859491183658e-03;5.736819277519051782e-03;9.258065273562160469e-02;9.308250949328790436e-02;7.341915185761262175e-02;7.574179346648092503e-02
2.356866293988268524e+00;2.568305899608865683e+00;7.579251263861706001e+00;8.302163226174940291e+00;5.734499735255783603e-01;6.009564455671445593e-01;1.074657024624918966e+00;1.116595953002610386e+00;7.903478751654200440e-01;7.861477334581519205e-01;6.574141830009143650e-01;6.663950993650041843e-01;1.019481854227162476e-02;1.037490980198508064e-02;6.601818686437339011e-03;7.082166197740601653e-03;1.009693940868797435e-01;1.018573011717131688e-01;8.125157651662728853e-02;8.415560704873206732e-02
1.554543672613229344e+00;1.411246129400260951e+00;4.524105104370516273e+00;3.898881160248043098e+00;5.678343413978498289e-01;5.929962516297264674e-01;1.050340427266797771e+00;1.079239250163184893e+00;7.719630131985392163e-01;7.629489246485858800e-01;6.278135726654907600e-01;6.287327860073184116e-01;8.358953841324488071e-03;8.509463017323821293e-03;5.276360482081056402e-03;5.637185457805359012e-03;9.142731452538944981e-02;9.224675071417866301e-02;7.263856057274989397e-02;7.508119243728990366e-02
1.770090013033560838e+00;1.572364936440679317e+00;5.536016236545988178e+00;4.814459499428851430e+00;4.618819240795049019e-01;4.697456608539765099e-01;8.665491988747551222e-01;8.750726684889034157e-01;8.300963640063110383e-01;8.294642278004656921e-01;7.193751001231480924e-01;7.295974808803954437e-01;2.004175354365182390e-02;2.086321156594695900e-02;1.408857162009353493e-02;1.550970214432761431e-02;1.415689003406179758e-01;1.444410314486398172e-01;1.186952889549266615e-01;1.245379546336281146e-01
3.873859563375693593e+00;3.617188773223599441e+00;1.276644549086758751e+01;1.183057533045038667e+01;7.214178071032910644e-01;7.472511102509777903e-01;1.346109548271363643e+00;1.385716689784594946e+00;7.598781151332579809e-01;7.495158387712022030e-01;6.221266875735046442e-01;6.208749346559611082e-01;1.329373854725645135e-02;1.360988267191394312e-02;8.622992073316479086e-03;9.352354899855681511e-03;1.152984759103798940e-01;1.166614018084556614e-01;9.286006716192099497e-02;9.670757415970933357e-02
2.464607007575756903e+00;2.867709521675358086e+00;7.559918766307889726e+00;8.865211427056140181e+00;7.951707091072008904e-01;8.571672302803130528e-01;1.468604757827787877e+00;1.567936112924281700e+00;7.058469050872493433e-01;6.948832793007265751e-01;5.509299026023467549e-01;5.508805246312252768e-01;3.986389426212520043e-03;4.002853648806345248e-03;2.382883672315704981e-03;2.540446175207794911e-03;6.313786048174677146e-02;6.326810925581975720e-02;4.881478948347216934e-02;5.040283895980260387e-02
2.696320564516128115e+00;3.031885338575617261e+00;8.280470278864964229e+00;9.355617911635114581e+00;7.611599869664388285e-01;8.026694405964798218e-01;1.401523259132420041e+00;1.460484915551566010e+00;7.269848377534182671e-01;7.179174614275986022e-01;5.804741848029627560e-01;5.821124105660608894e-01;5.257684101401407552e-03;5.513159385583853156e-03;3.271925405640938121e-03;3.715890926066468206e-03;7.250988967996992163e-02;7.425065242530770604e-02;5.720074654793360497e-02;6.095810796002831822e-02
2.163381547328118604e+00;2.108659448337678821e+00;6.580441230430527533e+00;6.350561714670366342e+00;6.816056227598564776e-01;7.048667698826597272e-01;1.262679386823222449e+00;1.299290908534595612e+00;7.432131920666966707e-01;7.358349669345124466e-01;5.940656960207765236e-01;5.964259910988725100e-01;5.188382388074222994e-03;5.498239363113550764e-03;3.166284540862993827e-03;3.600033697163883360e-03;7.203042682140807507e-02;7.415011370937707458e-02;5.626974800781494451e-02;6.000028080904191291e-02
3.994944403714566494e+00;4.456499042535851274e+00;1.294562209515654949e+01;1.455645321679177329e+01;8.053671798631475420e-01;8.546156901890484825e-01;1.490845920988258300e+00;1.570974165714751791e+00;7.284739783810427749e-01;7.186862128855484588e-01;5.819175765883635165e-01;5.832784003082693847e-01;1.007503648735344308e-02;1.040504627042945253e-02;6.277019346548201595e-03;6.841774261140231086e-03;1.003744812557128135e-01;1.020051286476785501e-01;7.922764256588858689e-02;8.271501835301876826e-02
2.606940116894755466e+00;2.845374633311603230e+00;8.400702768264842746e+00;9.127562520398166512e+00;6.206253563864450040e-01;6.680986188070403564e-01;1.161246840345726783e+00;1.234308705939947792e+00;7.749888188460666294e-01;7.643241744645038471e-01;6.349597376007428684e-01;6.344740538000419594e-01;1.047894349849068027e-02;1.053503355625198465e-02;6.694915841529302906e-03;7.090441213836283160e-03;1.023667108902629602e-01;1.026403115557040086e-01;8.182246538408204095e-02;8.420475766746367274e-02
3.599923122352558291e+00;3.688777043269231726e+00;1.172450999877691302e+01;1.199212630548303338e+01;6.852293092212450309e-01;7.391763261896999726e-01;1.275607214204174555e+00;1.361404618146215162e+00;7.658268177225786566e-01;7.503693800324845453e-01;6.289003223491210770e-01;6.236258158336880353e-01;1.234868500850582959e-02;1.245327725538390370e-02;7.733521907276151054e-03;8.289295712193080895e-03;1.111246372705253366e-01;1.115942527883219543e-01;8.794044523014510339e-02;9.104556942648599216e-02
